name,price,qty,sku,condition,weight,memory_capacity,memory_card_brand,memory_speed
Hynix DDR3 2GB 2048MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20101223054298,New & Unused,51,2GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 2GB 2048MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,28,99,osst-20110519014802,New & Unused,51,2GB,Hynix,PC3-8500 / 1066MHz
Micron DDR3 2GB 2048MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20101229054570,New & Unused,51,2GB,Micron,PC3-8500 / 1066MHz
Micron DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20101229054564,New & Unused,51,2GB,Micron,PC3-8500 / 1066MHz
Micron DDR3 2GB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110519021659,New & Unused,51,2GB,Micron,PC3-8500 / 1066MHz
Nanya DDR3 2GB 2048MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20110119055641,New & Unused,51,2GB,Nanya,PC3-8500 / 1066MHz
Nanya DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110519030911,New & Unused,51,2GB,Nanya,PC3-8500 / 1066MHz
Nanya DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20110119055635,New & Unused,51,2GB,Nanya,PC3-8500 / 1066MHz
Nanya DDR3 2GB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,28,99,osst-20110519033729,New & Unused,51,2GB,Nanya,PC3-8500 / 1066MHz
Qimonda DDR3 2GB 2048MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20110518095521,New & Unused,51,2GB,Qimonda / Infineon,PC3-8500 / 1066MHz
Qimonda DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110518094242,New & Unused,51,2GB,Qimonda / Infineon,PC3-8500 / 1066MHz
Qimonda DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,28,99,osst-20110518024554,New & Unused,51,2GB,Qimonda / Infineon,PC3-8500 / 1066MHz
Qimonda DDR3 2GB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,28,99,osst-20110518025053,New & Unused,51,2GB,Qimonda / Infineon,PC3-8500 / 1066MHz
Samsung DDR3 2GB 2048MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20101229054481,New & Unused,51,2GB,Samsung,PC3-8500 / 1066MHz
Samsung DDR3 2GB 2048MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,28,99,osst-20110518075336,New & Unused,51,2GB,Samsung,PC3-8500 / 1066MHz
Samsung DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110518063717,New & Unused,51,2GB,Samsung,PC3-8500 / 1066MHz
Samsung DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20101229054475,New & Unused,51,2GB,Samsung,PC3-8500 / 1066MHz
Micron DDR2 4GB PC2-4200S 533MHz DRAM Lodimm Lo-Dimm Desktop Memory Module 240pin,65,99,osst-20110523035845,New & Unused,51,4GB,Micron,PC2-4200 / 533MHz
SpecTek DDR2 4GB 4096MB PC2-4200s 533MHz Sodimm So-Dimm DRAM Memory Module 200pin Laptop Notebook,65,99,osst-20130102091422,New & Unused,51,4GB,SpecTek,PC2-4200 / 533Mhz
SpecTek DDR2 4GB PC2-4200S 533MHz DRAM Lodimm Lo-Dimm Desktop Memory Module 240pin,65,99,osst-20130102095416,New & Unused,51,4GB,SpecTek,PC2-4200 / 533Mhz
Nanya DDR2 4GB 4096MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,65,99,osst-20110524030848,New & Unused,51,4GB,Nanya,PC2-5300 / 667MHz
SpecTek DDR2 4GB 4096MB PC2-5300s 667MHz Sodimm So-Dimm DRAM Memory Module 200pin Laptop Notebook,65,99,osst-20130102032335,New & Unused,51,4GB,SpecTek,PC2-5300 / 667Mhz
SpecTek DDR2 4GB PC2-5300S 667MHz DRAM Lodimm Lo-Dimm Desktop Memory Module 240pin,65,99,osst-20130102100407,New & Unused,51,4GB,SpecTek,PC2-5300 / 667Mhz
SpecTek DDR2 4GB 4096MB PC2-6400s 800MHz Sodimm So-Dimm DRAM Memory Module 200pin Laptop Notebook,65,99,osst-20130102092640,New & Unused,51,4GB,SpecTek,PC2-6400 / 800Mhz
SpecTek DDR2 4GB PC2-6400S 800MHz DRAM Lodimm Lo-Dimm Desktop Memory Module 240pin,65,99,osst-20130102101929,New & Unused,51,4GB,SpecTek,PC2-6400 / 800Mhz
elixir DDR3 4GB 4096MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20110124034640,New & Unused,51,4GB,Elixir,PC3-10600 / 1333MHz
elixir DDR3 4GB 4096MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,99,osst-20110124033322,New & Unused,51,4GB,Elixir,PC3-10600 / 1333MHz
elixir DDR3 4GB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110519032243,New & Unused,51,4GB,Elixir,PC3-10600 / 1333MHz
elixir DDR3 4GB PC3-10600u 1333MHz Lodimm Desktop Memory DRAM 240pin,45,99,osst-20110519035713,New & Unused,51,4GB,Elixir,PC3-10600 / 1333MHz
Elpida DDR3 4GB 4096MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20101229054389,New & Unused,51,4GB,ELPIDA,PC3-10600 / 1333MHz
Elpida DDR3 4GB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110519024759,New & Unused,51,4GB,ELPIDA,PC3-10600 / 1333MHz
Hynix DDR3 4GB 4096MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20101223054300,New & Unused,51,4GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 4GB 4096MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110518101854,New & Unused,51,4GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 4GB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,45,99,osst-20110519015325,New & Unused,51,4GB,Hynix,PC3-10600 / 1333MHz
Micron DDR3 4GB 4096MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20101229054573,New & Unused,51,4GB,Micron,PC3-10600 / 1333MHz
Micron DDR3 4GB 4096MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,99,osst-20101229054567,New & Unused,51,4GB,Micron,PC3-10600 / 1333MHz
Micron DDR3 4GB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110519022008,New & Unused,51,4GB,Micron,PC3-10600 / 1333MHz
Nanya DDR3 4GB 4096MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20110119055644,New & Unused,51,4GB,Nanya,PC3-10600 / 1333MHz
Nanya DDR3 4GB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,45,99,osst-20110519034748,New & Unused,51,4GB,Nanya,PC3-10600 / 1333MHz
Nanya DDR3 4GB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110519032510,New & Unused,51,4GB,Nanya,PC3-10600 / 1333MHz
Samsung DDR3 4GB 4096MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20101229054484,New & Unused,51,4GB,Samsung,PC3-10600 / 1333MHZ
Samsung DDR3 4GB 4096MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,45,99,osst-20110518080643,New & Unused,51,4GB,Samsung,PC3-10600 / 1333MHZ
Samsung DDR3 4GB 4096MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,99,osst-20101229054478,New & Unused,51,4GB,Samsung,PC3-10600 / 1333MHZ
Samsung DDR3 4GB 4096MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110518071036,New & Unused,51,4GB,Samsung,PC3-10600 / 1333MHZ
elixir DDR3 4GB 4096MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20110124034455,New & Unused,51,4GB,Elixir,PC3-8500 / 1066MHz
elixir DDR3 4GB 4096MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,99,osst-20110124033121,New & Unused,51,4GB,Elixir,PC3-8500 / 1066MHz
elixir DDR3 4GB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,45,99,osst-20110519035534,New & Unused,51,4GB,Elixir,PC3-8500 / 1066MHz
elixir DDR3 4GB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110519032111,New & Unused,51,4GB,Elixir,PC3-8500 / 1066MHz
Elpida DDR3 4GB 4096MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20101229054388,New & Unused,51,4GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 4GB 4096MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,99,osst-20101229054382,New & Unused,51,4GB,ELPIDA,PC3-8500 / 1066MHz
Elpida DDR3 4GB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110519024453,New & Unused,51,4GB,ELPIDA,PC3-8500 / 1066MHz
Hynix DDR3 4GB 4096MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20101223054301,New & Unused,51,4GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 4GB 4096MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110518101521,New & Unused,51,4GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 4GB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,45,99,osst-20110519015758,New & Unused,51,4GB,Hynix,PC3-8500 / 1066MHz
Micron DDR3 4GB 4096MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20101229054572,New & Unused,51,4GB,Micron,PC3-8500 / 1066MHz
Micron DDR3 4GB 4096MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 200pin Notebook,35,99,osst-20101229054566,New & Unused,51,4GB,Micron,PC3-8500 / 1066MHz
Micron DDR3 4GB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110519022317,New & Unused,51,4GB,Micron,PC3-8500 / 1066MHz
Nanya DDR3 4GB 4096MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20110119055643,New & Unused,51,4GB,Nanya,PC3-8500 / 1066MHz
Nanya DDR3 4GB 4096MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,99,osst-20110119055637,New & Unused,51,4GB,Nanya,PC3-8500 / 1066MHz
Nanya DDR3 4GB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,45,99,osst-20110519034552,New & Unused,51,4GB,Nanya,PC3-8500 / 1066MHz
Nanya DDR3 4GB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110519031813,New & Unused,51,4GB,Nanya,PC3-8500 / 1066MHz
Samsung DDR3 4GB 4096MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20101229054483,New & Unused,51,4GB,Samsung,PC3-8500 / 1066MHz
Samsung DDR3 4GB 4096MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,45,99,osst-20110518080410,New & Unused,51,4GB,Samsung,PC3-8500 / 1066MHz
Samsung DDR3 4GB 4096MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110518070409,New & Unused,51,4GB,Samsung,PC3-8500 / 1066MHz
